Block Height|Mined by
13593750|F2Pool Old 
13596875|F2Pool Old 
13600000|M
13603125|F2Pool Old 
13606250|Etherm
13609375|Hiveon Pool 
13612500|Etherm
13615625|Etherm
13618750|Huobi M
13621875|Etherm
13625000|EzilPool 3 
13628125|AntPool 2 
13631250|F2Pool Old 
13634375|Etherm
13637500|Etherm
13640625|Hiveon Pool 
13643750|Etherm
13646875|F2Pool Old 
13650000|F2Pool Old 
13653125|F2Pool Old 
13656250|M
13659375|BTC.com Pool 
13662500|Etherm
13665625|F2Pool Old 
13668750|2M
13671875|Etherm
13675000|B
13678125|Hiveon Pool 
13681250|Nanopool 
13684375|Firebird M
13687500|F2Pool Old 
13690625|Etherm
13693750|Etherm
13696875|Etherm
13700000|GPUMINE Pool 1 
13703125|Etherm
13706250|Pool
13709375|AntPool 2 
13712500|Etherm
13715625|2M
13718750|M
13721875|M
13725000|Hiveon Pool 
13728125|F2Pool Old 
13731250|Etherm
13734375|F2Pool Old 
13737500|Etherm
13740625|Hiveon Pool 
13743750|Etherm
13746875|M
13750000|Etherm
13753125|Flexpool.io 
13756250|Etherm
13759375|Flexpool.io 
13762500|Etherm
13765625|M
13768750|Hiveon Pool 
13771875|Pool
13775000|M
13778125|Hiveon Pool 
13781250|F2Pool Old 
13784375|M
13787500|Etherm
13790625|Pool
13793750|Huobi M
13796875|F2Pool Old 
13800000|EzilPool 3 
13803125|666 M
13806250|B
13809375|Pool
13812500|Etherm
13815625|Hiveon Pool 
13818750|Etherm
13821875|M
13825000|Pool
13828125|Etherm
13831250|F2Pool Old 
13834375|Hiveon Pool 
13837500|B
13840625|2M
13843750|AntPool 2 
13846875|Hiveon Pool 
13850000|Hiveon Pool 
13853125|M
13856250|Etherm
13859375|Hiveon Pool 
13862500|F2Pool Old 
13865625|Etherm
13868750|Etherm
13871875|666 M
13875000|Pool
13878125|Etherm
13881250|F2Pool Old 
13884375|AntPool 2 
13887500|Etherm
13890625|AntPool 2 
13893750|BTC.com Pool 
13896875|OKEX M
13900000|Etherm
13903125|Etherm
13906250|Etherm
13909375|B
13912500|Etherm
13915625|Pool
13918750|Flexpool.io 
13921875|GPUMINE Pool 1 
13925000|2M
13928125|KuCo
13931250|Flexpool.io 
13934375|Nanopool 
13937500|B
13940625|Etherm
13943750|Hiveon Pool 
13946875|Pool
13950000|F2Pool Old 
13953125|Hiveon Pool 
13956250|F2Pool Old 
13959375|F2Pool Old 
13962500|Etherm
13965625|Hiveon Pool 
13968750|F2Pool Old 
13971875|Etherm
13975000|B
13978125|Etherm
13981250|M
13984375|Hiveon Pool 
13987500|Etherm
13990625|M
13993750|Pool
13996875|Etherm
14000000|Etherm
14003125|F2Pool Old 
14006250|Hiveon Pool 
14009375|M
14012500|Pool
14015625|Flexpool.io 
14018750|AntPool 2 
14021875|Etherm
14025000|Hiveon Pool 
14028125|M
14031250|M
14034375|F2Pool Old 
14037500|AntPool 2 
14040625|Flexpool.io 
14043750|M
14046875|Hiveon Pool 
14050000|AntPool 2 
14053125|Hiveon Pool 
14056250|Flexpool.io 
14059375|Etherm
14062500|SBI Crypto Pool 
14065625|Flexpool.io 
14068750|Etherm
14071875|EzilPool 3 
14075000|Hiveon Pool 
14078125|Pool
14081250|F2Pool Old 
14084375|F2Pool Old 
14087500|Etherm
14090625|Nanopool 
14093750|Etherm
14096875|M
14100000|Hiveon Pool 
14103125|Hiveon Pool 
14106250|M
14109375|Hiveon Pool 
14112500|EzilPool 3 
14115625|Etherm
14118750|F2Pool Old 
14121875|Etherm
14125000|B
14128125|GPUMINE Pool 1 
14131250|Etherm
14134375|AntPool 2 
14137500|Etherm
14140625|Hiveon Pool 
14143750|2M
14146875|AntPool 2 
14150000|F2Pool Old 
14153125|GPUMINE Pool 1 
14156250|BTC.com Pool 
14159375|Flexpool.io 
14162500|EzilPool 3 
14165625|Hiveon Pool 
14168750|M
14171875|Etherm
14175000|Etherm
14178125|F2Pool Old 
14181250|M
14184375|Etherm
14187500|Etherm
14190625|AntPool 2 
14193750|Hiveon Pool 
14196875|Etherm
14200000|Etherm
14203125|BTC.com Pool 
14206250|B
14209375|Etherm
14212500|Etherm
14215625|M
14218750|Etherm
14221875|Etherm
14225000|B
14228125|Etherm
14231250|GPUMINE Pool 1 
14234375|Etherm
14237500|M
14240625|M
14243750|Hiveon Pool 
14246875|Hiveon Pool 
14250000|2M
14253125|M
14256250|Pool
14259375|2M
14262500|Etherm
14265625|Flexpool.io 
14268750|Nanopool 
14271875|2M
14275000|B
14278125|F2Pool Old 
14281250|F2Pool Old 
14284375|Crazy Pool 
14287500|Flexpool.io 
14290625|Hiveon Pool 
14293750|Etherm
14296875|F2Pool Old 
14300000|F2Pool Old 
14303125|KuCo
14306250|Flexpool.io 
14309375|Etherm
14312500|viabtc 
14315625|EzilPool 3 
14318750|Etherm
14321875|GPUMINE Pool 1 
14325000|0xcBdf426c6b07df7fD141E4100E489086BB595316 
14328125|Etherm
14331250|Etherm
14334375|Etherm
14337500|Hiveon Pool 
14340625|Etherm
14343750|Etherm
14346875|Flexpool.io 
14350000|M
14353125|Etherm
14356250|M
14359375|Pool
14362500|AntPool 2 
14365625|Etherm
14368750|Flexpool.io 
14371875|F2Pool Old 
14375000|M
14378125|Hiveon Pool 
14381250|Etherm
14384375|F2Pool Old 
14387500|Hiveon Pool 
14390625|Etherm
14393750|Etherm
14396875|M
14400000|Flexpool.io 
14403125|GPUMINE Pool 1 
14406250|Pool
14409375|Etherm
14412500|Etherm
14415625|F2Pool Old 
14418750|M
14421875|Etherm
14425000|Etherm
14428125|Etherm
14431250|Hiveon Pool 
14434375|Etherm
14437500|F2Pool Old 
14440625|Nanopool 
14443750|Hiveon Pool 
14446875|F2Pool Old 
14450000|Pool
14453125|Flexpool.io 
14456250|SBI Crypto Pool 
14459375|M
14462500|Hiveon Pool 
14465625|F2Pool Old 
14468750|Hiveon Pool 
14471875|F2Pool Old 
14475000|M
14478125|Flexpool.io 
14481250|Nanopool 
14484375|M
14487500|Pool
14490625|Etherm
14493750|M
14496875|F2Pool Old 
14500000|Etherm
14503125|KuCo
14506250|F2Pool Old 
14509375|Etherm
14512500|Etherm
14515625|F2Pool Old 
14518750|Pool
14521875|F2Pool Old 
14525000|M
14528125|M
14531250|KuCo
14534375|F2Pool Old 
14537500|Pool
14540625|KuCo
14543750|Etherm
14546875|2M
14550000|SBI Crypto Pool 
14553125|Etherm
14556250|F2Pool Old 
14559375|Hiveon Pool 
14562500|Flexpool.io 
14565625|Hiveon Pool 
14568750|M
14571875|Etherm
14575000|Hiveon Pool 
14578125|Etherm
14581250|Pool
14584375|F2Pool Old 
14587500|Crazy Pool 
14590625|B
14593750|Etherm
14596875|Etherm
14600000|KuCo
14603125|F2Pool Old 
14606250|M
14609375|Etherm
14612500|Etherm
14615625|Hiveon Pool 
14618750|Etherm
14621875|Flexpool.io 
14625000|Hiveon Pool 
14628125|F2Pool Old 
14631250|Etherm
14634375|Hiveon Pool 
14637500|F2Pool Old 
14640625|M
14643750|M
14646875|Hiveon Pool 
14650000|KuCo
14653125|F2Pool Old 
14656250|M
14659375|F2Pool Old 
14662500|Etherm
14665625|M
14668750|0xa59EA72E4C4f1560467F15298cD83874E9af1C09 
14671875|M
14675000|2M
14678125|2M
14681250|Hiveon Pool 
14684375|2M
14687500|0xb645001FC19bAFEc83C1Ef2cB3bC3516c7e0916C 
14690625|2M
14693750|GPUMINE Pool 1 
14696875|Etherm
14700000|Etherm
14703125|M
14706250|M
14709375|F2Pool Old 
14712500|F2Pool Old 
14715625|Etherm
14718750|Etherm
14721875|M
14725000|Flexpool.io 
14728125|F2Pool Old 
14731250|Etherm
14734375|Flexpool.io 
14737500|M
14740625|Flexpool.io 
14743750|Pool
14746875|Ezil.me : Ezil Pool 4 
14750000|Hiveon Pool 
14753125|2M
14756250|M
14759375|Hiveon Pool 
14762500|Etherm
14765625|HeroM
14768750|F2Pool Old 
14771875|M
14775000|Hiveon Pool 
14778125|GPUMINE Pool 1 
14781250|Etherm
14784375|Hiveon Pool 
14787500|F2Pool Old 
14790625|Hiveon Pool 
14793750|Etherm
14796875|F2Pool Old 
14800000|Etherm
14803125|K1POOL.COM 
14806250|M
14809375|Hiveon Pool 
14812500|M
14815625|Etherm
14818750|Nanopool 
14821875|Etherm
14825000|viabtc 
14828125|Etherm
14831250|M
14834375|Pool
14837500|Hiveon Pool 
14840625|Pool
14843750|M
14846875|viabtc 
14850000|M
14853125|2M
14856250|Ezil.me : Ezil Pool 4 
14859375|M
14862500|KuCo
14865625|Etherm
14868750|Etherm
14871875|Etherm
14875000|F2Pool Old 
14878125|Pool
14881250|Etherm
14884375|Etherm
14887500|Flexpool.io 
14890625|Ezil.me : Ezil Pool 4 
14893750|Etherm
14896875|Hiveon Pool 
14900000|Hiveon Pool 
14903125|Nanopool 
14906250|Etherm
14909375|2M
14912500|M
14915625|Etherm
14918750|2M
14921875|Flexpool.io 
14925000|F2Pool Old 
14928125|Etherm
14931250|M
14934375|F2Pool Old 
14937500|Flexpool.io 
14940625|Etherm
14943750|F2Pool Old 
14946875|F2Pool Old 
14950000|Hiveon Pool 
14953125|F2Pool Old 
14956250|Etherm
14959375|Etherm
14962500|Etherm
14965625|Etherm
14968750|Etherm
14971875|KuCo
14975000|M
14978125|Hiveon Pool 
14981250|2M
14984375|Nanopool 
14987500|GPUMINE Pool 1 
14990625|2M
14993750|Ezil.me : Ezil Pool 4 
14996875|Nanopool 
15000000|Etherm
15003125|Etherm
15006250|F2Pool Old 
15009375|F2Pool Old 
15012500|M
15015625|F2Pool Old 
15018750|F2Pool Old 
15021875|2M
15025000|M
15028125|M
15031250|Etherm
15034375|Etherm
15037500|Hiveon Pool 
15040625|M
15043750|Etherm
15046875|Hiveon Pool 
15050000|Pool
15053125|F2Pool Old 
15056250|Etherm
15059375|F2Pool Old 
15062500|Hiveon Pool 
15065625|M
15068750|2M
15071875|Etherm
15075000|2M
15078125|BTC.com Pool 2 
15081250|2M
15084375|KuCo
15087500|KuCo
15090625|Etherm
15093750|Etherm
15096875|Etherm
15100000|Hiveon Pool 
15103125|B
15106250|Hiveon Pool 
15109375|F2Pool Old 
15112500|Etherm
15115625|0x0c7213bac2B9e7b99ABa344243C9de84227911Be 
15118750|F2Pool Old 
15121875|M
15125000|F2Pool Old 
15128125|M
15131250|Etherm
15134375|Flexpool.io 
15137500|Etherm
15140625|Etherm
15143750|Hiveon Pool 
15146875|Etherm
15150000|2M
15153125|Etherm
15156250|M
15159375|Nanopool 
15162500|2M
15165625|M
15168750|Hiveon Pool 
15171875|Hiveon Pool 
15175000|Etherm
15178125|F2Pool Old 
15181250|GPUMINE Pool 1 
15184375|Etherm
15187500|SBI Crypto Pool 
15190625|M
15193750|Etherm
15196875|Etherm
15200000|Flexpool.io 
15203125|Pool
15206250|F2Pool Old 
15209375|Ezil.me : Ezil Pool 4 
15212500|M
15215625|2M
15218750|Pool
15221875|F2Pool Old 
15225000|Etherm
15228125|M
15231250|2M
15234375|Etherm
15237500|M
15240625|Etherm
15243750|2M
15246875|BTC.com Pool 2 
15250000|Pool
15253125|Etherm
15256250|Etherm
15259375|Etherm
15262500|Etherm
15265625|Pool
15268750|2M
15271875|2M
15275000|2M
15278125|F2Pool Old 
15281250|M
15284375|Etherm
15287500|2M
15290625|Etherm
15293750|F2Pool Old 
15296875|Hiveon Pool 
15300000|2M
15303125|M
15306250|Flexpool.io 
15309375|Etherm
15312500|Etherm
15315625|GPUMINE Pool 1 
15318750|F2Pool Old 
15321875|M
15325000|F2Pool Old 
15328125|Etherm
15331250|Pool
15334375|F2Pool Old 
15337500|Hiveon Pool 
15340625|Hiveon Pool 
15343750|Flexpool.io 
15346875|Etherm
15350000|Etherm
15353125|M
15356250|Etherm
15359375|Etherm
15362500|2M
15365625|Etherm
15368750|Nanopool 
15371875|M
15375000|M
15378125|Etherm
15381250|F2Pool Old 
15384375|Pool
15387500|Luxor Technology: M
15390625|Etherm
15393750|Etherm
15396875|Etherm
15400000|Etherm
15403125|M
15406250|Pool
15409375|M
15412500|M
15415625|Flexpool.io 
15418750|Etherm
15421875|Hiveon Pool 
15425000|2M
15428125|Hiveon Pool 
15431250|Etherm
15434375|M
15437500|2M
15440625|Nanopool 
15443750|SBI Crypto Pool 
15446875|B
15450000|2M
15453125|M
15456250|2M
15459375|BTC.com Pool 2 
15462500|F2Pool Old 
15465625|Etherm
15468750|Etherm
15471875|Etherm
15475000|Etherm
15478125|F2Pool Old 
15481250|M
15484375|Hiveon Pool 
15487500|Etherm
15490625|BTC.com Pool 2 
15493750|M
15496875|Etherm
15500000|Etherm
15503125|Hiveon Pool 
15506250|Pool
15509375|2M
15512500|Etherm
15515625|Pool
15518750|Flexpool.io 
15521875|F2Pool Old 
15525000|F2Pool Old 
15528125|F2Pool Old 
15531250|Etherm
15534375|Nanopool 
15537500
15540625
15543750
15546875
15550000
15553125
15556250
15559375
15562500
15565625
15568750
15571875
15575000
15578125
15581250
15584375
15587500
15590625
15593750
15596875
15600000
15603125
15606250
15609375
15612500
15615625
15618750
15621875
15625000
15628125
15631250
15634375
15637500
15640625
15643750
15646875
15650000
15653125
15656250
15659375
15662500
15665625
15668750
15671875
15675000
15678125
15681250
15684375
15687500
15690625
15693750
15696875
15700000
15703125
15706250
15709375
15712500
15715625
15718750
15721875
15725000
15728125
15731250
15734375
15737500
15740625
15743750
15746875
15750000
15753125
15756250
15759375
15762500
15765625
15768750
15771875
15775000
15778125
15781250
15784375
15787500
15790625
15793750
15796875
15800000
15803125
15806250
15809375
15812500
15815625
15818750
15821875
15825000
15828125
15831250
15834375
15837500
15840625
15843750
15846875
15850000
15853125
15856250
15859375
15862500
15865625
15868750
15871875
15875000
15878125
15881250
15884375
15887500
15890625
15893750
15896875
15900000
15903125
15906250
15909375
15912500
15915625
15918750
15921875
15925000
15928125
15931250
15934375
15937500
15940625
15943750
15946875
15950000
15953125
15956250
15959375
15962500
15965625
15968750
15971875
15975000
15978125
15981250
15984375
15987500
15990625
15993750
15996875
16000000
16003125
16006250
16009375
16012500
16015625
16018750
16021875
16025000
16028125
16031250
16034375
16037500
16040625
16043750
16046875
16050000
16053125
16056250
16059375
16062500
16065625
16068750
16071875
16075000
16078125
16081250
16084375
16087500
16090625
16093750
16096875
16100000
16103125
16106250
16109375
16112500
16115625
16118750
16121875
16125000
16128125
16131250
16134375
16137500
16140625
16143750
16146875
16150000
16153125
16156250
16159375
16162500
16165625
16168750
16171875
16175000
16178125
16181250
16184375
16187500
16190625
16193750
16196875
16200000
16203125
16206250
16209375
16212500
16215625
16218750
16221875
16225000
16228125
16231250
16234375
16237500
16240625
16243750
16246875
16250000
16253125
16256250
16259375
16262500
16265625
16268750
16271875
16275000
16278125
16281250
16284375
16287500
16290625
16293750
16296875
16300000
16303125
16306250
16309375
16312500
16315625
16318750
16321875
16325000
16328125
16331250
16334375
16337500
16340625
16343750
16346875
16350000
16353125
16356250
16359375
16362500
16365625
16368750
16371875
16375000
16378125
16381250
16384375
16387500
16390625
16393750
16396875
16400000
16403125
16406250
16409375
16412500
16415625
16418750
16421875
16425000
16428125
16431250
16434375
16437500
16440625
16443750
16446875
16450000
16453125
16456250
16459375
16462500
16465625
16468750
16471875
16475000
16478125
16481250
16484375
16487500
16490625
16493750
16496875
16500000
16503125
16506250
16509375
16512500
16515625
16518750
16521875
16525000
16528125
16531250
16534375
16537500
16540625
16543750
16546875
16550000
16553125
16556250
16559375
16562500
16565625
16568750
16571875
16575000
16578125
16581250
16584375
16587500
16590625
16593750
16596875
16600000
16603125
16606250
16609375
16612500
16615625
16618750
16621875
16625000
16628125
16631250
16634375
16637500
16640625
16643750
16646875
16650000
16653125
16656250
16659375
16662500
16665625
16668750
16671875
16675000
16678125
16681250
16684375
16687500
16690625
